subject_id,trial_type,trial_index,time_elapsed,block,rt,stimulus,planet,community,response,correct,key_press,learning_correct_response,parse,init_locations,final_locations,browser_interactions,num_comp,planet_map
14402,commdev-instructions,7,28553,NA,3084.60000000149,"<p>In this game, you will be shown a 3x3 grid of patterns.</p> <p>The last one in the bottom right-hand corner, <strong>will be missing:</strong></p> <div style='width: 700px;'><div style='float: top;'><img style='width: 200px;' src='practice/p1_M1.png'></img><p class='small'>You need to select<strong> which of the four possible patterns </strong>along the bottom<strong> fits into the gap:</strong></p></div><div style='float: top;'><img style='width: 300px;' src='practice/p1_T1.png'></img></div><br>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,8,60643,NA,14246.29999999702,"<p>Try to be as fast and as accurate as you can be.</p> <p>If you cannot solve the puzzle then you should guess - you will not be penalised for an incorrect answer.</p> <p>The task contains a shuffled mix of easy, medium and hard puzzles.</p> <p>You will have <strong>30 seconds</strong> to complete each puzzle.</p><br>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,15,84044,NA,907.1000000014901,<p><strong>Success!</strong></p> <p>You seem to be getting the hang of this...</p> <p>Let's move on to the real trials.</p><br>,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,123,577655,NA,1677.8999999985099,"<p>In this game, you are a scientist on board a space shuttle. </p><p> On each mission, you will visit planets all across the universe.</p><img src=""img/controlroom.jpg"" width=300vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,124,580204,NA,477,"<p>Here are a few planets you might see:</p><img src=""img/practice1.png"" width=200vw><img src=""img/practice2.png"" width=200vw><img src=""img/practice3.png"" width=200vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,125,588066,NA,459.70000000298023,"<p>Your job as a scientist is to record which direction the winds are moving on each planet.</p><p>There are two types of wind directions:</p><img src=""img/practice1_left.png"" width=200vw><img src=""img/practice1_right.png"" width=200vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,126,593791,NA,844.6000000014901,"<p>If the winds are moving this way, press the letter <strong>F</strong> on the keyboard as fast as you can.</p><img src=""img/leftwind.png"" width=250vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,127,598781,NA,484.3999999985099,"<p>If the winds are moving this way, press the letter <strong>J</strong> on the keyboard as fast as you can.</p><img src=""img/rightwind.png"" width=350vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,128,605295,NA,2088.5,<p>You will have 1 second to respond. Try to respond before the time runs out!,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,129,611263,NA,527.5,<p>The planets you will visit will look different from each other.</p><p>You should respond <strong>only</strong> based on wind direction.,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,130,617856,NA,1420.2999999970198,"<p> Ready to start the practice round? </p><p> Remember, press <strong>F</strong> or <strong>J</strong> depending on the wind direction.<br><img src=""img/categorize_planet_example.png""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,142,670433,NA,1659.1000000014901,"<p>Great, now try a short practice mission. </p><p> This time, you will have 1 second to respond and you won't know whether you pressed the right or wrong key for each planet.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,143,671800,practice,null,img/practice1_left.png,NA,Number not found in mappings,NA,FALSE,null,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,144,673057,practice,52.80000000447035,img/practice2_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,145,674313,practice,669.2000000029802,img/practice3_right.png,NA,Number not found in mappings,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,146,675572,practice,598.7000000029802,img/practice1_right.png,NA,Number not found in mappings,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,147,676823,practice,855.2999999970198,img/practice4_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,148,678082,practice,855.8999999985099,img/practice1_right.png,NA,Number not found in mappings,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,149,679338,practice,536,img/practice4_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,150,680591,practice,1076.8999999985099,img/practice3_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,151,690682,NA,547.8000000044703,"<p>Great job with the practice round.</p><p>During real missions, you won't know whether you pressed the right or wrong key for each planet.</p><p>But between missions, we will tell you how you did overall.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,152,699637,NA,702.6999999955297,<p>Try your best! You will be paid a bonus based on how many correct responses you make!</p><p>Responses that are too slow will not count toward your bonus.</p>,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,153,706359,NA,525.5,"<p>You are almost ready to start the real game.</p><p> First, we are going to ask you some questions about how the game works.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-instructions,162,783136,NA,1003.1000000014901,"<p> Nice work! It is now time to start the real game.<p></p>You will go on two missions to record wind directions of different planets.<p></p>Each one will take about 5 minutes. You will get to take a break between missions.<p><p> Remember, press <strong>F</strong> or <strong>J</strong> depending on the wind direction. Good luck!<br><img src=""img/categorize_planet_example.png""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,164,787039,learnblock1,null,img/planet1_right.png,1,Community 1,NA,FALSE,null,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,165,788299,learnblock1,458.29999999701977,img/planet8_left.png,8,Community 2,NA,FALSE,j,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,166,789554,learnblock1,666.1999999955297,img/planet1_right.png,1,Community 1,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,167,790818,learnblock1,862.6999999955297,img/planet8_left.png,8,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,168,792071,learnblock1,1037.1999999955297,img/planet7_left.png,7,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,169,793331,learnblock1,762,img/planet13_left.png,13,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,170,794595,learnblock1,707.6999999955297,img/planet7_right.png,7,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,171,795854,learnblock1,743.8999999985099,img/planet8_right.png,8,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,172,797119,learnblock1,735.7000000029802,img/planet7_left.png,7,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,173,798370,learnblock1,761.5,img/planet15_right.png,15,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,174,799622,learnblock1,666.7000000029802,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,175,800885,learnblock1,986.6000000014901,img/planet8_right.png,8,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,176,802150,learnblock1,769.3999999985099,img/planet13_left.png,13,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,177,803403,learnblock1,699.5,img/planet15_left.png,15,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,178,804669,learnblock1,858,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,179,805930,learnblock1,523.7999999970198,img/planet2_left.png,2,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,180,807189,learnblock1,636.6999999955297,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,181,808444,learnblock1,912.7999999970198,img/planet12_left.png,12,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,182,809700,learnblock1,654.5999999940395,img/planet2_right.png,2,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,183,810952,learnblock1,811.5,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,184,812209,learnblock1,801.6000000014901,img/planet2_left.png,2,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,185,813461,learnblock1,673.6000000014901,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,186,814713,learnblock1,626.3999999985099,img/planet2_right.png,2,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,187,815965,learnblock1,645.8999999985099,img/planet14_right.png,14,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,188,817216,learnblock1,598.0999999940395,img/planet2_left.png,2,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,189,818468,learnblock1,899.2000000029802,img/planet12_left.png,12,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,190,819720,learnblock1,645.1000000014901,img/planet3_right.png,3,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,191,820972,learnblock1,722.3999999985099,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,192,822223,learnblock1,532.1999999955297,img/planet2_right.png,2,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,193,823475,learnblock1,712.1000000014901,img/planet12_right.png,12,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,194,824727,learnblock1,618.1999999955297,img/planet2_left.png,2,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,195,825981,learnblock1,825,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,196,827232,learnblock1,709,img/planet15_right.png,15,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,197,828484,learnblock1,1011,img/planet14_right.png,14,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,198,829735,learnblock1,606.1000000014901,img/planet15_left.png,15,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,199,830987,learnblock1,null,img/planet7_left.png,7,Community 2,NA,FALSE,null,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,200,832239,learnblock1,673.9000000059605,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,201,833491,learnblock1,701.1000000014901,img/planet15_left.png,15,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,202,834742,learnblock1,579.5,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,203,835992,learnblock1,692.5,img/planet9_right.png,9,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,204,837243,learnblock1,563,img/planet8_left.png,8,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,205,838495,learnblock1,516.7000000029802,img/planet13_left.png,13,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,206,839746,learnblock1,884.6000000014901,img/planet15_right.png,15,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,207,840998,learnblock1,658.5,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,208,842249,learnblock1,687.2999999970198,img/planet7_left.png,7,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,209,843500,learnblock1,622.6000000014901,img/planet9_left.png,9,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,210,844753,learnblock1,783.5999999940395,img/planet8_left.png,8,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,211,846004,learnblock1,594.3999999985099,img/planet7_left.png,7,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,212,847264,learnblock1,558.2999999970198,img/planet15_left.png,15,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,213,848515,learnblock1,907.8000000044703,img/planet7_right.png,7,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,214,849766,learnblock1,522.5,img/planet9_right.png,9,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,215,851017,learnblock1,691.3000000044703,img/planet15_right.png,15,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,216,852268,learnblock1,767.2000000029802,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,217,853520,learnblock1,852.3999999985099,img/planet15_left.png,15,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,218,854772,learnblock1,655,img/planet7_right.png,7,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,219,856023,learnblock1,654.5999999940395,img/planet13_left.png,13,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,220,857275,learnblock1,795.8999999985099,img/planet8_left.png,8,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,221,858526,learnblock1,776.8999999985099,img/planet7_right.png,7,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,222,859778,learnblock1,721.6000000014901,img/planet8_right.png,8,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,223,861029,learnblock1,572.1000000014901,img/planet13_left.png,13,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,224,862281,learnblock1,722.2999999970198,img/planet9_left.png,9,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,225,863534,learnblock1,704.1000000014901,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,226,864784,learnblock1,694,img/planet9_left.png,9,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,227,866035,learnblock1,827,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,228,867286,learnblock1,725,img/planet9_left.png,9,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,229,868546,learnblock1,565,img/planet7_right.png,7,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,230,869798,learnblock1,481.8999999985099,img/planet9_right.png,9,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,231,871049,learnblock1,643.3999999985099,img/planet13_left.png,13,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,232,872301,learnblock1,745.8999999985099,img/planet9_left.png,9,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,233,873563,learnblock1,681.6000000014901,img/planet13_right.png,13,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,234,874814,learnblock1,614.1000000014901,img/planet15_right.png,15,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,235,876065,learnblock1,785.6000000014901,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,236,877317,learnblock1,719.7999999970198,img/planet12_right.png,12,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,237,878568,learnblock1,926.7999999970198,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,238,879819,learnblock1,1012.8999999985099,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,239,881071,learnblock1,666.2000000029802,img/planet2_right.png,2,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,240,882321,learnblock1,677.3000000044703,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,241,883574,learnblock1,563.7999999970198,img/planet14_right.png,14,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,242,884824,learnblock1,696.3000000044703,img/planet2_right.png,2,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,243,886076,learnblock1,584.7000000029802,img/planet3_right.png,3,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,244,887327,learnblock1,595.2000000029802,img/planet4_left.png,4,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,245,888578,learnblock1,748.2999999970198,img/planet6_left.png,6,Community 1,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,246,889830,learnblock1,578.6000000014901,img/planet4_right.png,4,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,247,891081,learnblock1,486,img/planet12_right.png,12,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,248,892331,learnblock1,724.5,img/planet2_left.png,2,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,249,893583,learnblock1,941.5,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,250,894835,learnblock1,631.5,img/planet12_right.png,12,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,251,896086,learnblock1,756.1000000014901,img/planet4_left.png,4,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,252,897337,learnblock1,616.8000000044703,img/planet2_left.png,2,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,253,898589,learnblock1,1184.5,img/planet14_left.png,14,Community 3,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,254,899845,learnblock1,790.1000000014901,img/planet15_left.png,15,Community 2,NA,TRUE,f,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,255,901096,learnblock1,591,img/planet7_right.png,7,Community 2,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,256,902347,learnblock1,null,img/planet9_right.png,9,Community 2,NA,FALSE,null,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,257,903598,learnblock1,141.39999999850988,img/planet15_left.png,15,Community 2,NA,FALSE,j,f,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,258,904850,learnblock1,680.5,img/planet14_right.png,14,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
14402,commdev-image-keyboard-response,259,906101,learnblock1,644,img/planet3_right.png,3,Community 3,NA,TRUE,j,j,NA,NA,NA,1,6,"5,10,11,1,6,8,9,15,13,7,4,14,2,12,3"
