subject_id,rt_μ,rt_σ,rt_shift,β_trial,β_anticipation,β_zero_order,α_zero_order,αM,γ,λ,β_targets_2,β_targets_3,β_targets_4,β_targets_5,β_targets_6,β_targets_7,β_targets_8,β_targets_9,β_targets_10,β_targets_11,β_targets_12,β_targets_13,β_targets_14,β_targets_15,β_key_2
14270.0,-0.903322684334691,-1.2613840282376245,0.5384333879291717,0.006717089968504733,-1.4524481807621261,-0.0945305379597351,-1.5501724435439972,-1.0961000740618454,1.7407756322015266,1.9018467106726995,-0.0398976334758618,0.0672879753578121,0.020980443564490782,0.02174573879940077,0.03122960886942763,0.0990801302559211,0.1078329284273347,0.009329681362515633,-0.043878193231414904,0.04304346775609407,0.053560725881823354,0.030831708917356822,0.0971387446947899,0.07837933312556246,-0.005721248260376068
14348.0,-0.3354538224034894,-1.3277354587463395,-2.1863137240702444,-0.14791104473203487,0.09111925455134992,-0.12420263395329474,-1.8428143780601183,-0.7876531520628092,-0.2133093235624125,-0.03394520115862123,-0.014898658517268938,0.06220352595718637,0.019794623979383395,0.03897742684275853,0.07146431028290112,0.07954949637244701,0.09443804856711904,0.016714271103270777,-0.051201852158698324,0.03380485660920548,0.04245457103477072,0.02254017130289948,0.09353619293824783,0.010598677678053673,0.04606411553309328
14349.0,-0.24770195959505564,-1.4856523615349493,-2.1008331597615735,-0.010093637647071784,0.014625739975451314,-0.4141615839014571,-1.8099968040353849,-1.158736395403985,-0.0312327394655937,0.06174738124949634,-0.035659970650640783,0.0714619825707983,0.04901574076733552,0.02941703890442797,0.041192384432192794,0.08123397380650668,0.10163698859099746,0.0221874967106384,-0.040760250209253855,0.03419140312207512,0.03988625625460966,0.024213013220081042,0.09053137755130553,0.03315913842409171,0.0029177673268307325
14394.0,-0.3015550475955336,-1.557839771522495,-2.5041960152429645,-0.1808342769208779,-0.030167897528336582,-0.2573657113970403,-1.9291293515600814,-1.1479029823744944,-0.984983397257051,-0.5011241280473926,-0.05240515465351712,0.03511259706224521,0.04140888202100592,0.029628608484089783,0.08522484579959258,0.07001732899890847,0.056627104114949985,-0.003941143303193332,-0.030118651075026388,0.03896425547565604,0.019132052574992515,0.001641046856910016,0.07788922269444037,0.024118879112124705,0.010642254274080843
14398.0,-0.9052526977416643,-1.6755061753090679,-1.6360980199829593,0.22583504148107736,-0.10578700422637095,-0.211374645713752,-1.7296858293315176,-1.1240087313866631,0.16084322507379617,0.30402632493079296,-0.0404968727102613,0.040809974543211655,0.03630276723889915,0.00044305230200112646,0.056347333422652635,0.0837985372515468,0.04069959156322392,-0.002215201833438992,-0.0014534392310410185,0.04758332655410614,0.03289558204616097,-0.0023132280297406974,0.10430875919570128,0.03419720968818006,0.006201540898393058
14401.0,-0.9189835162068449,-1.531478995043549,0.2331950452246403,0.13431091517634888,-1.1355274705048963,-0.26018613298771665,-1.6294252011533932,-1.3179436379985827,1.0111899431825233,0.15717272562827353,-0.016379246673596814,0.13437203548324475,0.026515548870262102,0.023706346246599272,0.05437834865519612,0.08959418076041176,0.09414434017475706,0.008333124984451023,-0.04729651352635814,0.03660405072228437,0.03730962408737016,0.03148948388784085,0.09162728361410372,0.06555729246830472,0.013490775185502447
14402.0,-0.4082790560754545,-1.5692709030336345,-1.0139381764620135,-0.05215485568130676,-1.259463330354734,0.048706325716553193,-1.531428186712795,-1.5961103448458938,2.472220590667234,0.8925632137669399,-0.0016037415949745528,0.08901310924140339,0.02854287007891672,0.03380491029262774,0.06903855822593889,0.09830725912247174,0.02927830302740783,-0.020620914080286823,-0.05896795144119465,0.06469754234715341,0.07036731350439493,0.0005178359208501428,0.12414086769109961,0.07073709726160106,0.061978730025622264
14411.0,-0.40043437574152707,-1.5609609609490616,-2.178023327525216,-0.2230792925375047,0.04082344466720157,-0.36045300020820326,-1.8852027983411561,-1.179808762922211,-0.7838395954429439,-0.4189164799851504,-0.02956877569956725,0.060046515445572865,0.031041326668762956,0.06032761686193263,0.06294439741809238,0.075556967972213,0.036439258985674766,-0.01685403418203916,-0.006642662750586093,0.01824665242559564,0.021637394064721916,0.01822468988912124,0.06011850827099803,0.046428254405395594,0.057871050319390514
14412.0,-0.12756921846192792,-1.6310619739824095,-2.406002029331117,-0.21230971105149846,0.09542795097768073,-0.3422276227771436,-1.8292708866911795,-1.0632886835883961,-0.7287102693833876,-0.27245699668672013,-0.05188456605443351,0.08442480446859975,0.04447928751600346,0.03562863235241729,0.040582453121310764,0.07181371858376573,0.01385801332578612,-0.0204083098570437,-0.04784032764137668,0.029996511299582265,0.048656651463378726,0.03661352770807201,0.062182385816558064,0.04326339514824754,0.017035200695820835
14414.0,-0.36085393916532615,-1.5896233415421348,-1.289158980380417,0.026127662857271364,-0.39747915546473894,-0.1962130292305478,-1.7562667967415015,-1.5098069323670518,0.0018268788567111316,0.34911438017635543,0.009336425674887626,0.11437923061531086,0.01981612607121151,0.03282494691861265,0.09531683799229523,0.10561436531543038,0.0774990441702959,0.039489431544512364,-0.06730460095144161,0.027139979018256433,0.0404974925626566,-0.03138617035295396,0.07987591085268943,0.042233203665578034,0.01891962374169325
